DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Reading,PA - Reading,130,21362.5,7595.75,5758.32,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Danville,PA - Danville,43,20022.4,6102.49,4861.37,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,York,PA - York,73,14131.25,7411.89,5530.12,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,57,14448.91,6458.04,4929.75,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,64,39116.23,7676.14,5308.69,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,36,26097.58,9807.69,6323.97,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Altoona,PA - Altoona,21,8600.52,5568.24,4625.19,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Altoona,PA - Altoona,39,7970.64,6176.85,5053.97,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,70,25323.31,5673.24,4535.49,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,42,33754.67,5602.19,4587.43,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,29,39123.48,6225.83,5234.1,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Altoona,PA - Altoona,22,9214.91,6468.64,5390.45,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,47,37900.62,6448.36,5043.83,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,23,16878.13,6123.13,4712.17,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,85,21310.2,6255.13,4825.08,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,112,18022.87,7896.88,5746.13,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,19,21090.16,6715.68,5038.16,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Danville,PA - Danville,19,49631.37,5319.89,4334.42,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Altoona,PA - Altoona,72,20281.92,6138.57,4800.42,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,44,52155.61,6368.16,5050.91,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Sayre,PA - Sayre,76,18505.64,6927.43,5436.58,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,46,51743.17,7594.07,5676.3,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,28,59220.29,7979.14,6049.36,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Danville,PA - Danville,26,35661.96,6104.88,5154.27,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,52,10260.94,5835.75,4872.35,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,68,15762.12,5468.18,4463.12,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,30,12571.33,7071.27,5262.4,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Reading,PA - Reading,53,26471.58,7276.58,5567.53,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,55,38276.96,6680.24,5633.45,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,152,22429.47,6351.67,5004.95,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,York,PA - York,21,18176.76,7336.81,5269.95,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,61,29661.13,7510.98,4158.21,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,19,15584.32,6902.74,5912.63,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,89,28629.27,5090.36,3866.66,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Johnstown,PA - Johnstown,59,13147.05,7342.17,5245.56,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,54,49890.26,13028.83,8211.02,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Johnstown,PA - Johnstown,12,10886.83,4669.17,3517.83,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,34,17341.24,6366.09,4950.44,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,16,35012.88,13315.44,11326.06,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,74,32653.19,8125.91,6258.34,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,14,32561.5,8152.5,6048.29,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Altoona,PA - Altoona,29,11990.17,5991.62,5076.59,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,27,12112.37,6727.07,5663.52,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Scranton,PA - Scranton,43,37454.19,6002.3,4637.33,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Reading,PA - Reading,56,57149.14,5607.21,4560.71,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Scranton,PA - Scranton,58,15115.36,6515.19,5677.05,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,29,59017.38,5854.17,4716.72,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,213,41501.33,7335.86,5349.88,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Wilkes-Barre,PA - Wilkes-Barre,147,45307.26,5960.1,4645.79,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,24,15123.54,6436.25,4895.5,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,60,40520.57,6540.95,5102.95,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,37,36359.92,14070.65,8663.89,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,65,20601.62,5940.02,5043.28,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,24,13250.92,6577.46,5542.13,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,22,19269.32,5343.73,4605.18,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,62,16748.05,6704.27,4234.05,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,87,49411.55,6194.57,4564.93,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,38,11465.29,5075.42,4188.26,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,62,48051.68,9932.97,7458.29,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,20,19716.1,8008.55,3936.35,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,12,16082.5,5146.5,3701.67,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,33,57353.27,6697.64,5827.45,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,21,15405.38,5947.38,4920.9,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,106,64209.25,10411.85,6127.68,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,51,22320.94,5572.16,4531.43,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,23,14145.43,5571.0,4700.22,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,114,46334.84,11078.8,7646.17,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,59,20937.42,6271.58,4601.63,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,27,25315.26,5949.19,4477.41,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,47,66314.43,8418.87,6115.77,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,15,23008.13,6305.93,5312.6,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,14,11720.0,5862.36,4878.64,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,41,23082.61,5236.9,4293.88,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Sayre,PA - Sayre,28,27119.21,5787.64,4807.07,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,42,18305.24,5807.74,4858.21,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,44,49598.55,8694.48,5704.52,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Erie,PA - Erie,17,15292.12,7506.82,6407.88,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,36,10703.33,6046.67,5006.44,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,140,24591.36,6766.67,5772.66,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,118,30911.81,5706.36,4829.79,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,49,35421.53,6766.49,5580.84,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,13,16642.46,5236.15,4467.54,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,21,14020.29,6608.57,4382.1,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,53,58919.53,6107.89,5189.02,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,65,44400.02,6007.32,4988.74,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,11,38301.36,9083.09,7137.09,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Lancaster,PA - Lancaster,55,28121.96,5294.0,4255.38,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,32,54911.75,9678.69,7298.44,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,67,16659.07,5038.24,3844.04,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,184,39127.66,7281.49,5186.58,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,York,PA - York,51,17975.57,6392.9,5318.78,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Sayre,PA - Sayre,49,16838.49,6398.37,5459.51,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Scranton,PA - Scranton,93,39423.65,5465.72,4147.37,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Harrisburg,PA - Harrisburg,61,24306.85,10335.03,6934.57,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,104,27144.01,5746.67,4578.03,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,81,44025.94,6652.17,4745.27,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,73,18247.12,4954.11,4035.32,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,23,24984.7,5375.3,4044.83,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,35,16373.43,6033.34,4354.86,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Danville,PA - Danville,47,21907.49,5443.09,4548.15,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Wilkes-Barre,PA - Wilkes-Barre,98,34822.8,6704.45,5106.7,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,29,90498.41,14120.28,10173.07,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Allentown,PA - Allentown,43,34718.6,5635.0,4083.51,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,31,23530.81,5669.94,3712.77,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Philadelphia,PA - Philadelphia,21,36388.19,7536.38,4389.14,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,37,10049.3,5657.65,4060.57,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,109,12666.01,5564.17,4355.11,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,22,15095.55,6567.05,4157.73,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,63,13296.24,6705.57,5116.6,3,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,20,15351.05,6317.4,5331.5,3,10
