DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,41,24287.1,7422.78,6220.24,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,65,21190.86,8849.06,5085.05,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,39,23483.44,7059.31,5852.74,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Tucson,AZ - Tucson,13,18043.54,10009.38,8846.92,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Tucson,AZ - Tucson,54,31156.87,5325.41,4119.54,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,35,29153.0,8068.37,6591.57,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,27,19206.81,6698.48,5564.93,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Mesa,AZ - Mesa,64,40082.16,6683.63,5517.2,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Mesa,AZ - Mesa,38,36578.66,6949.13,5661.45,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Mesa,AZ - Mesa,30,28878.93,7271.63,5286.43,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,48,36231.17,5752.54,4479.6,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Mesa,AZ - Mesa,25,42031.48,7546.96,6666.44,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Mesa,AZ - Mesa,11,38226.45,5459.45,4436.55,5,3
194,SIMPLE PNEUMONIA & PLEURISY W CC,AZ,Phoenix,AZ - Phoenix,12,54762.75,14956.75,14124.0,5,3
