DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,88,29105.44,5710.83,4324.73,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,70,14535.19,6679.94,5175.53,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,72,14940.35,7142.57,5234.36,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,72,22310.6,5251.33,4217.6,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,73,22108.44,6357.29,4580.93,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,141,17140.62,8201.54,5970.16,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,63,21667.27,5570.9,4003.52,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,52,45337.02,5936.5,4857.96,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,36,22512.0,6435.47,4620.42,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,86,10273.27,5175.86,3773.14,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,14,12301.79,6374.86,5344.86,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Lynchburg,VA - Lynchburg,22,11265.82,5666.64,4602.64,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,19,17303.74,6209.37,4928.32,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,22,12890.32,6013.68,4732.32,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,22,35097.0,6595.55,5742.45,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,42,26549.81,6285.76,4409.05,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,29,53326.93,6117.9,4454.48,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,25,23672.32,5716.2,4518.52,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,80,15743.25,6114.81,4845.54,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,61,24910.72,6356.95,4321.57,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,22,21921.82,7111.18,5101.59,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,25,22230.96,6679.96,5381.6,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,62,49288.95,6147.9,4826.58,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,50,26835.86,7177.28,5936.82,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,34,21169.65,5960.91,4602.06,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,16,16467.94,7099.25,5094.94,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,51,47161.65,6340.35,4917.61,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,42,21073.71,6250.83,5212.9,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,91,14220.32,5999.63,4790.74,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,43,15323.19,5629.05,4361.91,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,18,17410.5,6551.72,5534.72,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,13,26394.0,5669.23,4272.31,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,23,12428.7,5150.48,4045.87,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,24,23077.17,6122.17,4887.54,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,42,16029.74,5921.64,4287.29,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,18,25660.22,6579.83,4942.67,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,15,15988.33,5460.87,4012.87,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Winchester,VA - Winchester,66,14107.61,6327.58,4959.48,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,72,14654.21,5570.36,4203.25,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,23,14235.04,6523.91,5162.83,6,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,18,14139.56,12343.78,11078.33,6,10
