DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Elmira,NY - Elmira,113,20164.88,6174.63,5134.47,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,122,35442.81,7327.52,5871.22,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,60,36026.15,11789.53,9545.32,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,42,17044.43,6324.1,5075.29,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,32,27340.97,6705.69,5842.19,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,108,32076.35,10677.65,9046.75,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,21,45460.86,14726.29,11787.52,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,100,22315.2,6466.75,5218.53,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,27,16400.96,5926.93,4798.07,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Bronx,NY - Bronx,198,50912.54,14324.34,11738.24,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,73,34651.74,7352.18,6411.9,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,34,16377.21,8550.68,7582.38,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,14,9792.14,6836.36,5763.21,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,26,11857.08,5171.31,3571.23,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,44,20101.48,8074.64,6667.36,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Bronx,NY - Bronx,15,24154.6,19326.73,17350.8,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Binghamton,NY - Binghamton,59,12855.03,5736.56,4850.05,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,26,38948.15,9299.35,7942.19,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Elmira,NY - Elmira,92,16235.37,6488.05,5080.66,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,60,14635.5,6331.88,5196.3,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,45,15597.67,6450.67,5505.51,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,322,48747.07,12784.99,9563.56,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,35,15826.6,5678.49,4513.86,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,27,9851.74,5693.63,4603.67,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,128,54042.66,10148.08,7794.3,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,80,35783.95,8172.18,6699.3,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Elmira,NY - Elmira,15,13988.67,6406.33,5488.2,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,41,8463.17,6475.8,5737.9,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,27,18720.7,6706.52,5671.63,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,56,45765.61,9702.91,7947.8,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,35,16003.54,6800.86,5585.14,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,120,41176.49,8503.14,7029.98,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Bronx,NY - Bronx,18,38850.67,18627.11,15136.0,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,35,30382.0,16047.71,14345.83,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,18,9229.28,4673.39,3598.22,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,42,15554.43,8975.86,7889.98,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,210,17380.03,7012.37,5531.23,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,80,42961.13,7931.16,5613.69,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,23,17913.13,6969.43,6038.35,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,19,9278.37,7775.79,5865.68,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,81,19254.04,6637.4,5308.81,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,50,19815.5,9149.3,8126.22,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,66,33964.48,10625.61,8273.77,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,38,23867.16,7213.39,5561.29,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,52,16219.42,6921.31,5977.96,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,48,10907.02,7553.08,6055.71,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,105,51466.27,10599.01,7417.4,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,138,41044.58,11259.15,9116.56,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,79,8382.85,6177.82,5229.77,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,45,14686.64,5870.24,4430.42,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,58,30146.1,7586.78,5888.34,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,130,44340.46,7086.25,5731.48,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Bronx,NY - Bronx,19,20519.58,10033.47,7774.63,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,162,49321.97,7513.62,6455.59,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,26,8573.19,6914.62,5567.73,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,95,22859.55,5974.29,4841.65,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,57,22346.67,12388.44,9975.09,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,79,30810.94,12650.99,10296.28,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,56,48898.82,12418.91,10147.54,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,55,38712.44,11844.18,9949.4,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,143,37639.34,8249.4,6693.42,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,36,45001.61,10654.64,9067.17,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,12,42919.58,21595.17,16439.5,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,47,14692.23,8168.49,6332.96,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,23,38414.74,18374.04,15448.61,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,74,27259.95,9625.16,8352.96,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,18,8541.28,6621.56,5581.33,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,107,42700.55,10481.68,7802.75,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,36,20541.42,6069.22,5060.33,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,35,15808.57,6458.91,5532.97,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,18,15993.78,11870.33,8668.28,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,30,20614.1,12914.67,10979.63,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,85,31524.74,6527.86,5241.15,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,19,12598.37,7397.74,6219.68,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,14,13722.5,5999.43,5105.71,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,31,31669.48,15472.58,13326.0,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,39,28743.0,6193.0,5100.18,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,21,30357.38,13287.48,11082.86,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,72,88778.82,15086.64,13172.75,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,63,13345.75,6912.32,5960.7,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,86,25519.26,11017.72,8948.69,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,38,10645.05,6430.03,5417.37,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Syracuse,NY - Syracuse,80,27667.23,9980.28,7898.74,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Elmira,NY - Elmira,75,21465.69,7165.03,5402.45,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,36,55871.42,8157.69,7103.75,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,66,45347.41,7867.2,6951.48,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,45,39041.91,9145.8,8057.51,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,77,35436.04,7565.79,6510.27,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,24,7095.33,6705.08,5660.58,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,65,32545.14,7401.55,5958.74,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,24,12778.58,10576.04,8886.25,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,35,27853.43,6472.03,5457.14,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Buffalo,NY - Buffalo,25,17277.32,6456.68,5349.2,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,52,14833.83,11059.96,8520.81,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,172,53069.2,8279.56,6911.48,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,White Plains,NY - White Plains,90,30238.49,7481.86,6065.2,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,55,45957.96,14965.04,11314.04,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Rochester,NY - Rochester,23,10159.74,5822.91,4795.43,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,72,32072.57,7926.53,6255.29,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,55,40543.71,7018.2,5761.27,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,27,24636.11,9499.41,7628.19,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,22,24943.77,14762.41,11264.5,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,101,43556.74,10048.04,8266.44,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,47,42645.04,8098.66,6996.23,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,24,23970.17,7803.33,6912.67,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,51,33937.88,10780.67,8370.59,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Binghamton,NY - Binghamton,59,17535.97,6749.68,5575.47,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,22,26640.09,13473.55,10666.23,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Manhattan,NY - Manhattan,17,31178.82,19721.41,17319.41,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Bronx,NY - Bronx,25,28403.32,17829.56,15166.56,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,East Long Island,NY - East Long Island,59,46640.02,6596.63,5414.19,2,10
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,60,13444.43,6898.6,5749.87,2,10
