DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,New Brunswick,NJ - New Brunswick,144,49685.15,7617.75,5836.1,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Camden,NJ - Camden,158,42574.22,7057.37,5656.47,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Camden,NJ - Camden,60,51344.5,7115.27,5388.77,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Camden,NJ - Camden,52,53846.48,6667.27,5512.79,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Morristown,NJ - Morristown,25,73552.08,5967.68,4874.56,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Hackensack,NJ - Hackensack,30,82224.73,12450.37,8693.63,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Newark,NJ - Newark,13,48199.69,15492.23,12680.15,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Hackensack,NJ - Hackensack,48,61585.83,6800.0,5684.1,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Hackensack,NJ - Hackensack,87,40578.18,7673.16,6388.21,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Morristown,NJ - Morristown,29,33094.34,8095.31,7230.9,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Ridgewood,NJ - Ridgewood,69,35073.91,7851.23,6634.43,3,11
194,SIMPLE PNEUMONIA & PLEURISY W CC,NJ,Ridgewood,NJ - Ridgewood,28,35875.36,6712.64,5556.79,3,11
