DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Muskegon,MI - Muskegon,16,12444.38,6964.38,5112.19,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,13,14895.0,6498.62,5011.85,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Saginaw,MI - Saginaw,104,24275.6,6452.45,5320.34,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Grand Rapids,MI - Grand Rapids,22,19517.23,6222.59,5320.23,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Kalamazoo,MI - Kalamazoo,52,18428.42,5948.0,4965.54,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Saginaw,MI - Saginaw,53,17865.91,6003.83,4441.68,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,28,11668.71,5497.32,4425.18,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Grand Rapids,MI - Grand Rapids,50,12818.92,5767.42,4796.06,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,St. Joseph,MI - St. Joseph,20,9379.85,7033.7,6342.9,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,45,13899.4,6037.18,4934.93,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,52,23378.88,6546.12,5540.27,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Grand Rapids,MI - Grand Rapids,19,7874.47,6275.16,5221.05,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Saginaw,MI - Saginaw,55,12891.67,6089.98,5116.89,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Kalamazoo,MI - Kalamazoo,36,9470.19,6821.39,6022.5,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Traverse City,MI - Traverse City,72,15771.26,6972.85,5684.08,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,46,17741.48,10249.41,8385.83,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Petoskey,MI - Petoskey,89,15483.53,6728.71,5370.43,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Marquette,MI - Marquette,14,16874.93,7411.79,6254.36,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Muskegon,MI - Muskegon,22,19352.05,6788.0,5828.36,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Kalamazoo,MI - Kalamazoo,57,17811.32,7194.65,5932.77,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,18,21817.56,6417.0,4866.0,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Royal Oak,MI - Royal Oak,144,20113.6,7305.88,5771.47,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Flint,MI - Flint,66,26175.15,10371.06,8703.97,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Petoskey,MI - Petoskey,40,9313.78,6677.2,5682.4,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Flint,MI - Flint,39,15470.21,7222.82,5865.31,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,60,20104.93,6287.18,5453.17,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Dearborn,MI - Dearborn,85,15430.71,6568.78,5391.15,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,28,14583.82,8220.07,6285.18,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,150,14474.23,6882.54,5554.01,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,37,16417.41,8169.76,6214.86,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,61,20810.67,7432.74,5997.77,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Muskegon,MI - Muskegon,13,17506.54,5788.31,4825.85,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Dearborn,MI - Dearborn,74,22969.47,6563.23,5090.65,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,16,9895.75,5913.0,4970.75,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Flint,MI - Flint,26,17796.38,5731.42,4544.92,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,86,17868.49,6834.71,5530.41,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Flint,MI - Flint,61,17262.48,7831.7,6326.36,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Pontiac,MI - Pontiac,16,11953.19,8712.56,6967.69,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,15,11975.2,6995.47,6070.6,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,37,13938.16,5628.24,4711.16,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Kalamazoo,MI - Kalamazoo,30,24056.8,6226.97,5182.83,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Saginaw,MI - Saginaw,18,15052.94,6776.28,5643.39,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,25,12279.12,6723.72,4945.52,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Lansing,MI - Lansing,130,22727.22,7960.12,6591.11,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Grand Rapids,MI - Grand Rapids,13,12459.54,7676.92,5884.85,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Petoskey,MI - Petoskey,24,14809.25,7414.17,6377.0,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,14,10491.43,5725.14,4650.57,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Dearborn,MI - Dearborn,12,14425.17,7208.25,5893.58,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Royal Oak,MI - Royal Oak,59,17636.12,6184.1,5159.36,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Ann Arbor,MI - Ann Arbor,16,12585.31,5731.13,4558.13,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Royal Oak,MI - Royal Oak,179,19372.52,6043.63,4844.64,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Dearborn,MI - Dearborn,49,21592.94,6588.24,5344.67,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,34,20850.85,9471.47,7813.15,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Pontiac,MI - Pontiac,42,18862.1,6585.93,5051.81,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Detroit,MI - Detroit,25,13620.96,7315.8,6300.6,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Royal Oak,MI - Royal Oak,62,15423.24,5891.84,4469.02,2,9
194,SIMPLE PNEUMONIA & PLEURISY W CC,MI,Traverse City,MI - Traverse City,24,14703.29,7805.29,6923.79,2,9
