DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State,Region Rank,Divison Rank
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,60,39159.83,4100.65,3050.65,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Dothan,AL - Dothan,41,30623.73,4446.24,3199.32,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Tuscaloosa,AL - Tuscaloosa,11,5626.55,6125.55,4988.09,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Dothan,AL - Dothan,54,25303.07,4464.3,3220.76,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,55,21267.42,4080.62,2750.18,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Tuscaloosa,AL - Tuscaloosa,11,7668.0,4897.64,3989.27,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,15,10932.6,5076.73,4155.67,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Huntsville,AL - Huntsville,52,12086.94,4566.65,3217.87,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Dothan,AL - Dothan,19,8151.95,4701.26,3843.79,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,26,8112.58,4444.88,3326.62,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Dothan,AL - Dothan,36,12811.31,5093.42,3738.25,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,16,8168.69,5076.69,4061.19,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,77,23885.19,4288.19,3388.49,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Huntsville,AL - Huntsville,47,11337.0,4701.47,3691.17,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,44,32985.98,4574.34,3081.3,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Huntsville,AL - Huntsville,69,10574.43,4336.7,3250.55,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,62,19982.56,4138.45,3133.05,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,45,22319.62,4733.36,3572.87,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,71,14016.79,4367.87,3380.89,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,19,7070.16,4753.95,3635.84,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Tuscaloosa,AL - Tuscaloosa,297,17296.39,5033.86,4064.89,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Tuscaloosa,AL - Tuscaloosa,13,8263.31,5787.15,4734.54,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,FL,Pensacola,FL - Pensacola,33,7978.27,4837.61,3967.42,7,9,South,South Atlantic,Florida,3,5
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,51,12179.49,3961.47,2840.47,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,14,15118.79,5193.93,3837.79,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,37,29257.7,4955.86,4051.86,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,29,41327.76,5092.86,4194.1,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Montgomery,AL - Montgomery,37,15044.43,4123.68,3010.59,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Tuscaloosa,AL - Tuscaloosa,33,8872.27,7157.91,6244.21,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,29,6991.52,4883.62,3897.97,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,178,15949.57,4951.15,3529.04,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,31,22287.84,4836.35,3912.87,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,34,22008.47,5289.71,4226.65,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,28,12167.86,4974.32,3995.32,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,56,18590.61,4668.05,3640.13,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Montgomery,AL - Montgomery,40,34642.38,4670.83,3578.98,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,21,10079.1,5282.19,4229.48,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,29,16797.97,3979.69,3067.03,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Huntsville,AL - Huntsville,119,39064.34,4174.18,2965.55,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,MS,Meridian,MS - Meridian,11,11084.45,5663.09,4979.82,6,8,South,South - East South Central,Mississippi,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,117,54289.68,4643.93,3449.62,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Mobile,AL - Mobile,68,9185.71,4342.75,3164.38,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,20,19289.65,4399.95,3381.15,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Montgomery,AL - Montgomery,26,9685.54,4395.19,3527.96,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Montgomery,AL - Montgomery,39,19142.36,5621.85,4564.72,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Montgomery,AL - Montgomery,29,36256.76,4765.31,4028.21,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,20,15866.1,3766.2,2958.2,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,62,20393.53,4508.26,3501.35,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AL,Birmingham,AL - Birmingham,34,19523.12,4561.21,3494.26,5,7,South,South - East South Central,Alabama,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,FL,Pensacola,FL - Pensacola,21,12164.33,4211.38,3020.43,7,9,South,South Atlantic,Florida,3,5
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,41,35376.17,7738.05,6447.88,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,59,30708.69,8030.49,6995.98,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,14,23766.86,10871.93,9705.07,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,13,43448.38,6318.77,5159.08,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,22,21923.82,6051.18,5091.55,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AK,Anchorage,AK - Anchorage,14,22916.86,10366.21,9568.79,1,1,West,Pacific,Alaska,4,9
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,34,25596.88,7088.35,5956.24,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,98,20978.58,6015.55,4907.42,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,19,24498.95,5225.95,4077.53,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,28,20372.39,4869.68,3807.21,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,62,20747.21,4671.23,3748.45,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,95,21012.83,5510.28,4373.47,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,48,24945.44,5222.73,4282.17,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,30,23740.13,8667.8,7120.27,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,36,27201.42,8894.5,6803.47,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,21,20952.52,6435.38,5141.33,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,70,30704.11,5774.71,4771.64,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,82,27836.99,5741.94,4440.49,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,33,18144.06,6500.27,5352.12,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,56,22633.41,5879.38,4871.77,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Sun City,AZ - Sun City,63,24695.95,4578.73,3583.84,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,11,17159.0,6737.82,5620.36,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,60,23756.13,8734.93,6692.4,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,65,24161.34,6949.37,5806.08,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,14,17359.36,8397.14,7416.57,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,26,34516.81,5201.15,4482.69,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NM,Albuquerque,NM - Albuquerque,20,8519.0,10501.4,9439.2,5,4,West,Mountain,New Mexico,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,18,10913.94,9708.22,8800.67,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,19,20544.21,5886.79,4544.58,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NM,Albuquerque,NM - Albuquerque,26,6436.04,9391.73,8384.19,5,4,West,Mountain,New Mexico,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,67,28463.36,5158.34,4004.09,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,140,26528.79,4666.71,3608.41,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,77,30800.73,4670.35,3582.4,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,35,29851.29,6876.6,5141.69,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,24,23940.08,5291.42,4141.92,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Sun City,AZ - Sun City,56,27930.88,4968.18,3987.61,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,31,19796.32,6282.84,5236.0,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NV,Las Vegas,NV - Las Vegas,29,52323.55,5178.79,4447.76,4,3,West,Mountain,Nevada,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,45,16334.58,6857.87,4114.29,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,47,21071.72,5767.43,4807.0,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,22,18226.23,8214.95,7036.0,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,12,8847.67,11862.42,10823.42,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Tucson,AZ - Tucson,55,23979.85,4246.6,3285.76,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,20,35261.4,7137.35,5196.15,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NV,Las Vegas,NV - Las Vegas,21,40442.19,4771.86,3820.24,4,3,West,Mountain,Nevada,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,24,19747.58,5654.33,4613.5,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,56,35423.68,5540.52,4561.46,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,19,32591.32,5614.37,4471.42,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,27,27868.67,5756.22,4642.74,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Phoenix,AZ - Phoenix,33,23671.7,4517.58,3527.52,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AZ,Mesa,AZ - Mesa,11,25281.36,4595.45,3458.0,5,3,West,Mountain,Arizona,4,8
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Springdale,AR - Springdale,23,23376.09,5304.22,4380.57,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,20,5888.15,5298.1,3948.75,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Springdale,AR - Springdale,68,18432.4,4855.41,3713.1,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,79,15496.65,4741.81,3627.86,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Springdale,AR - Springdale,58,15349.93,4404.78,3391.03,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,66,4883.5,4364.64,3367.7,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,95,15487.43,4502.35,3550.82,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,90,11513.8,7821.67,5878.14,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Springdale,AR - Springdale,24,12399.5,4452.83,3462.67,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,TN,Memphis,TN - Memphis,27,15029.26,6355.67,5387.07,5,8,South,South - East South Central,Tennessee,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Jonesboro,AR - Jonesboro,75,5979.55,4717.39,3720.13,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Springdale,AR - Springdale,126,32299.5,5211.07,4248.12,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,126,19094.21,4427.87,3549.45,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,MO,Springfield,MO - Springfield,54,10670.3,4184.17,3279.87,4,6,Midwest,Midwest-West North Central,Missouri,2,4
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,58,11845.48,4459.6,3509.81,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,78,13368.81,4318.27,3273.56,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Jonesboro,AR - Jonesboro,34,11067.65,4434.62,3444.38,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,22,26213.59,4990.68,3820.73,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Jonesboro,AR - Jonesboro,16,7583.13,4573.69,3715.69,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,17,10963.47,4814.71,3784.82,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,48,5628.63,4699.48,3922.98,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Fort Smith,AR - Fort Smith,100,19228.75,4678.78,3651.6,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Fort Smith,AR - Fort Smith,49,14128.04,4862.76,3992.06,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,28,7814.36,6244.54,4727.86,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,TN,Memphis,TN - Memphis,27,11791.19,6089.67,4954.52,5,8,South,South - East South Central,Tennessee,3,6
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,84,27347.9,5715.19,4353.9,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,16,14453.0,4126.88,3108.63,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,12,6369.17,4478.17,3750.5,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,67,32780.67,4472.07,3663.31,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,15,14042.13,4809.73,4068.4,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,AR,Little Rock,AR - Little Rock,56,12808.02,4456.23,3513.46,5,6,South,South - West South Central,Arkansas,3,7
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,TN,Memphis,TN - Memphis,25,27177.4,5262.48,4510.0,5,8,South,South - East South Central,Tennessee,3,6
