DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State,Region Rank,Divison Rank
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,56,27890.93,17266.27,15664.11,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,89,44148.02,10256.31,9233.42,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,116,44162.52,9803.24,8788.81,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Tuscaloosa,AL - Tuscaloosa,243,53969.32,10874.3,9917.34,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,134,28154.16,9112.9,7687.19,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,35,35032.8,10922.54,10097.06,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,252,64813.85,10590.04,9677.96,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,97,128342.44,11863.29,10060.99,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Montgomery,AL - Montgomery,61,46667.92,8753.66,7653.36,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,16,11970.88,9988.69,9130.69,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,236,40030.99,10343.89,8967.39,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,95,52107.69,10508.21,9135.27,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,130,48717.55,10917.87,10008.04,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,21,17506.38,10597.1,9974.43,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,11,37691.18,10842.18,10158.91,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Montgomery,AL - Montgomery,32,66983.22,11930.72,11283.78,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,24,13229.46,10566.58,9840.75,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,58,33916.95,9317.93,8185.91,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Huntsville,AL - Huntsville,75,110340.05,10204.77,8317.96,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,93,164901.04,12464.78,10023.47,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Mobile,AL - Mobile,134,29836.45,9551.14,8027.15,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,11,38903.09,9589.73,8795.91,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Montgomery,AL - Montgomery,18,19229.44,9103.94,8543.94,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Montgomery,AL - Montgomery,103,47953.5,11348.24,9558.06,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Montgomery,AL - Montgomery,15,61354.87,9720.67,8967.6,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,33,31937.09,8965.24,7735.12,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,26,41015.27,9678.42,9056.88,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AL,Birmingham,AL - Birmingham,50,53552.92,9674.7,8622.86,5,7,South,South - East South Central,Alabama,3,6
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,FL,Pensacola,FL - Pensacola,22,32633.32,9323.27,8422.91,7,9,South,South Atlantic,Florida,3,5
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,215,81995.14,17888.17,16163.04,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,53,66239.94,19299.04,17519.36,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,14,45847.29,19677.43,18697.0,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,46,47275.74,26591.74,24419.85,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,74,63128.26,14683.28,12475.14,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,63,48734.41,17436.13,16022.68,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AK,Anchorage,AK - Anchorage,123,62187.62,21847.2,20669.11,1,1,West,Pacific,Alaska,4,9
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,33,48305.94,15571.48,14701.3,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,242,61462.15,14235.22,13088.89,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,167,46800.14,12335.54,11199.71,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,185,82303.91,17810.89,16492.29,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,194,45756.99,10988.34,9792.8,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,232,46110.05,10579.7,9388.88,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,107,41200.53,10911.79,10055.99,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,404,44496.43,13024.4,12017.46,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,259,64803.23,11951.8,10379.19,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,64,44022.03,27542.56,25953.16,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,314,51352.48,19800.13,18783.79,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,214,53313.47,16467.6,14245.66,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,110,46407.93,13206.85,12187.81,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,78,56307.32,11168.94,10273.35,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,356,68156.4,12306.44,10944.02,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,32,58480.78,12598.44,10846.34,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,93,76076.98,14087.61,11441.47,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,110,34959.49,14953.61,13412.85,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,148,57927.65,13517.15,12405.91,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Sun City,AZ - Sun City,337,52253.35,10692.1,9531.36,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,87,33169.14,15592.47,14464.9,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,202,54306.83,17241.95,13888.37,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,199,60927.96,13702.39,12230.39,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,19,28246.37,19397.79,18288.95,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,176,64542.28,11787.7,10889.97,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,22,15690.86,18722.0,17926.18,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,70,40434.31,11927.11,11141.4,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,65,56876.95,11048.4,9883.49,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,156,62051.04,11347.67,9553.55,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,466,63691.53,10662.21,9462.61,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,224,62539.16,12878.43,11647.67,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,230,62881.54,11792.06,9902.3,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Sun City,AZ - Sun City,349,53936.95,11235.47,10037.84,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,112,43816.85,12919.71,11266.51,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NV,Las Vegas,NV - Las Vegas,100,123200.11,11289.6,10591.04,4,3,West,Mountain,Nevada,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,575,37017.72,15630.42,11062.01,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,13,85259.46,10623.15,9854.54,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,100,48537.18,12154.74,10662.65,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,125,37823.32,15990.7,14549.56,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Tucson,AZ - Tucson,36,51682.19,9926.75,8577.89,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,223,66268.84,13665.96,11538.21,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NV,Las Vegas,NV - Las Vegas,34,72901.29,9835.79,9061.44,4,3,West,Mountain,Nevada,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,39,25379.28,10755.15,9827.26,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,206,68803.17,12515.41,10955.79,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,97,71383.18,12337.31,10883.61,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,188,62207.31,12730.41,11440.72,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Phoenix,AZ - Phoenix,47,63374.17,10992.04,10166.62,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,22,50912.68,11354.27,10443.91,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,15,39172.13,11657.93,11081.67,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AZ,Mesa,AZ - Mesa,13,42310.69,9392.0,8329.31,5,3,West,Mountain,Arizona,4,8
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,32,11285.94,10943.94,9788.97,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Springdale,AR - Springdale,207,41573.32,10814.32,9169.2,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,249,48711.59,10983.42,9569.65,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Springdale,AR - Springdale,295,35455.66,9816.18,8841.29,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,52,7687.0,8949.33,8240.88,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,266,38137.32,10312.67,8941.12,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Fort Smith,AR - Fort Smith,16,17898.44,11245.81,10379.56,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,264,53221.65,18620.68,15013.1,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Springdale,AR - Springdale,180,22886.84,9915.86,8956.91,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Fort Smith,AR - Fort Smith,11,36672.0,8921.55,8127.73,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Jonesboro,AR - Jonesboro,532,18247.85,10471.88,9490.08,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Springdale,AR - Springdale,89,72769.88,10919.98,10002.21,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,236,45327.91,9957.48,9005.15,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,MO,Springfield,MO - Springfield,199,23636.04,9628.31,8587.1,4,6,Midwest,Midwest-West North Central,Missouri,2,4
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,367,23377.64,9685.3,8718.77,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,351,27558.91,9484.93,8461.84,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Jonesboro,AR - Jonesboro,123,33037.03,9848.04,9055.47,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Little Rock,AR - Little Rock,193,47658.1,10043.07,8938.49,5,6,South,South - West South Central,Arkansas,3,7
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,AR,Jonesboro,AR - Jonesboro,11,12984.36,10164.82,9363.0,5,6,South,South - West South Central,Arkansas,3,7
